file_name,timestamp_sec,label
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,100.926,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,101.309,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,101.494,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,102.214,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,102.853,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,104.107,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,105.186,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,105.372,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,105.848,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,106.034,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,106.405,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,107.590,grunt_speech
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,109.656,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,110.202,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,110.713,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,111.038,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,111.386,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,111.967,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,112.721,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,113.000,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,116.158,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,116.727,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,117.319,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,117.876,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,118.364,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,119.072,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,119.734,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,120.070,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,120.233,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,120.953,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,121.649,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,121.998,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,124.807,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,125.295,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,125.585,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,127.060,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,127.988,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,128.929,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,129.753,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,130.334,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,130.694,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,133.190,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,133.834,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,134.304,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,135.152,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,135.581,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,139.622,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,140.156,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,140.736,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,142.721,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,143.523,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,144.556,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,144.776,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,146.019,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,146.576,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,146.936,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,147.133,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,147.540,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,148.434,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,149.235,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,151.278,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,152.137,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,152.880,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,153.472,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,154.180,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,154.552,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,156.456,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,156.920,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,157.524,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,158.836,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,159.219,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,159.846,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,161.297,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,162.516,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,162.934,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,165.500,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,166.046,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,168.240,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,168.832,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,170.202,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,172.362,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,172.919,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,174.626,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,176.030,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,176.599,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,178.190,ball_bounce
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,178.434,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,179.235,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,183.728,grunt_speech
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,184.494,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,185.214,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,185.469,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,186.073,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,186.619,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,187.222,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,187.849,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,189.103,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,194.711,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,195.315,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,195.535,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,197.880,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,200.504,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,201.096,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,201.630,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,202.385,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,202.768,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,203.209,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,203.627,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,203.964,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,204.220,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,204.661,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,205.125,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,205.868,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,208.631,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,209.490,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,210.512,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,210.884,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,211.081,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,212.323,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,213.031,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,213.380,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,213.716,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,214.100,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,214.750,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,215.028,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,215.365,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,216.004,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,217.815,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,218.895,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,222.157,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,222.761,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,223.004,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,223.399,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,226.801,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,227.451,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,227.823,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,238.248,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,238.852,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,239.839,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,240.210,shoe_squeak
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,241.046,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,241.697,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,246.329,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,247.002,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,247.525,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,250.114,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,252.238,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,252.563,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,253.968,racket_hit
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,254.456,ambient_noise
Nick Kyrgios vs Roger Federer Match - Miami 2017 Condensed Match Highlights.mp4,255.547,racket_hit
