file_name,timestamp_sec,label
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,51.328,grunt_speech
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,70.217,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,70.925,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,71.134,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,72.052,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,72.771,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,73.178,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,74.350,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,75.569,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,77.533,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,78.100,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,96.978,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,97.698,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,97.884,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,99.277,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,99.718,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,99.904,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,100.322,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,100.531,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,100.891,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,101.251,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,101.889,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,102.133,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,102.423,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,115.345,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,116.100,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,116.286,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,116.669,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,117.063,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,118.201,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,119.002,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,119.780,grunt_speech
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,127.431,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,128.116,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,128.337,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,139.854,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,140.074,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,140.736,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,141.108,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,142.141,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,142.965,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,145.705,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,154.517,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,155.156,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,156.294,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,156.630,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,156.839,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,157.652,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,158.105,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,158.534,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,158.952,grunt_speech
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,164.130,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,164.931,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,165.164,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,165.709,shoe_squeak
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,165.883,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,166.208,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,167.044,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,168.588,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,169.308,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,180.616,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,182.567,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,182.846,racket_hit
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,183.647,ambient_noise
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,207.911,grunt_speech
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,208.562,grunt_speech
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,210.117,grunt_speech
Aryna Sabalenka v Elena Rybakina Highlights | Australian Open 2026 Final_720p.mp4,210.524,grunt_speech
