file_name,timestamp_sec,label
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,72.899,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,73.619,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,75.059,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,83.638,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,84.416,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,85.380,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,86.936,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,88.329,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,88.596,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,90.070,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,91.823,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,92.590,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,92.833,ball_bounce
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,98.801,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,99.614,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,100.949,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,102.284,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,103.480,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,104.896,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,111.409,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,112.187,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,113.232,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,120.488,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,121.324,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,122.613,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,123.890,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,125.330,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,126.549,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,127.849,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,128.720,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,131.622,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,138.170,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,138.948,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,140.562,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,141.677,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,148.852,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,149.734,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,150.953,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,152.137,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,153.426,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,154.773,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,156.096,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,162.319,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,162.807,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,163.712,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,164.989,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,165.953,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,167.277,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,176.181,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,176.994,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,178.202,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,179.618,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,180.709,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,181.615,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,191.866,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,193.898,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,194.200,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,195.059,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,197.695,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,198.473,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,199.552,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,201.352,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,202.559,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,203.453,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,204.092,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,209.514,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,210.373,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,211.743,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,213.124,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,214.785,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,216.294,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,224.374,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,225.350,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,226.580,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,229.448,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,229.970,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,234.893,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,235.207,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,235.508,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,235.984,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,236.507,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,236.669,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,236.971,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,237.192,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,237.378,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,238.272,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,239.421,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,240.814,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,252.726,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,253.411,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,253.713,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,253.933,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,254.386,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,255.640,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,256.987,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,257.997,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,259.762,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,260.853,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,261.805,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,262.304,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,270.129,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,270.861,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,272.556,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,273.891,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,274.692,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,275.331,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,284.630,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,285.443,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,288.856,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,289.205,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,295.219,ambient_noise
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,295.834,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,296.647,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,297.831,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,300.826,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,301.500,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,308.524,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,309.267,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,310.741,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,312.517,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,313.748,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,317.881,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,322.850,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,324.743,grunt_speech
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,328.377,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,329.224,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,331.314,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,332.637,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,334.042,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,335.401,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,336.794,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,337.885,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,345.327,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,346.198,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,347.452,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,348.543,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,350.505,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,351.666,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,353.466,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,357.088,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,357.866,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,359.189,racket_hit
The Best of the World No.1! | Aryna Sabalenka at Wimbledon 2025_720p.mp4,365.598,grunt_speech
